CustomerID,Name,Age,Gender,Country,IncomeLevel,CustomerTier,Date,Product Type,Channel Type,Order Amount,support_interacation_count,problem type,support_resolution_time,resolution_satisfication,website_logins/day,browsing_time/hr,email_open_rate,ChurnIndicator
3423,Karrah Peek,70,Female,Australia,Medium,Gold,07-09-2023,Makeup,Online,5399,9,Product Quality,21,10,10,2.1,6,0
3424,Belicia Corking,26,Male,Australia,Medium,Silver,12-10-2023,Skincare,Online,6338,4,Late Delivery,15,2,3,4.7,6,1
3425,Baird Doige,26,Female,United States,Medium,Silver,9/30/2024,Makeup,Online,6066,3,Late Delivery,21,8,1,4.7,5,1
3426,Jackie Edgeler,31,Female,Singapore,Medium,Gold,09-02-2023,Haircare,Offline,5078,8,Product Quality,23,8,4,1.4,3,1
3427,Carmelita Richfield,16,Female,India,High,Gold,10/31/2023,Makeup,Online,3501,6,Other,13,7,2,0.6,4,1
3428,Lari Page,45,Transgender,Australia,Low,Gold,1/24/2023,Makeup,Online,4068,8,Product Quality,5,8,6,3.7,2,0
3429,Delly Battle,37,Female,Malaysia,Medium,Gold,9/18/2024,BodyCare,Online,4351,3,Late Delivery,1,3,5,5.1,1,0
3430,Barney Konerding,29,Female,Malaysia,Medium,Gold,09-04-2024,Skincare,Offline,2093,9,Product Quality,4,6,10,5.5,5,1
3431,Willette Obal,75,Female,United Arab Emirates,Low,Gold,3/13/2024,Makeup,Online,9813,2,Product Quality,18,4,6,3.5,5,1
3432,Wrennie Stollen,11,Female,United Arab Emirates,High,Gold,2/28/2024,Haircare,Offline,6018,5,Side Effects,9,5,4,3.0,0,1
3433,Kara Poone,43,Female,United Arab Emirates,High,Gold,07-05-2024,Haircare,Online,3829,2,Late Delivery,18,5,9,5.1,4,0
3434,Madison Eidelman,43,Female,United States,Low,Gold,03-01-2023,Skincare,Online,9169,7,Side Effects,3,10,6,1.7,6,1
3435,Winifield Richings,14,Female,India,Low,Bronze,07-09-2024,Makeup,Offline,2049,7,Product Quality,19,4,9,1.1,3,1
3436,Joseph Royal,54,Male,Japan,High,Bronze,4/19/2024,Makeup,Offline,675,4,Side Effects,3,9,8,5.0,0,1
3437,Travis Bretton,40,Transgender,Australia,High,Gold,5/25/2024,Skincare,Online,3166,9,Side Effects,5,10,5,3.2,0,1
3438,Tallou Rawstorn,13,Female,India,Medium,Silver,1/14/2023,BodyCare,Online,782,2,Product Quality,9,2,8,5.2,3,1
3439,Jillane Thames,26,Female,Australia,Medium,Gold,9/17/2024,Skincare,Online,3163,2,Product Quality,23,1,0,5.0,4,1
3440,Melba Monk,37,Female,India,High,Gold,04-11-2023,Haircare,Online,4830,3,Product Quality,19,8,2,0.7,3,1
3441,Peg Bulman,40,Female,India,Medium,Gold,10/27/2023,Skincare,Offline,4257,2,Side Effects,23,10,8,2.1,4,1
3442,Jeremias Allcock,30,Male,Malaysia,Low,Gold,12/28/2023,Skincare,Offline,10886,6,Side Effects,19,7,2,2.9,2,1
3443,Carlee Seiler,23,Female,India,Medium,Gold,1/20/2024,Skincare,Online,4409,8,Product Quality,13,1,6,3.5,2,1
3444,Ninetta Huckerbe,23,Female,India,Low,Gold,11-04-2024,Skincare,Online,8105,4,Wrong Item Received,21,4,9,5.0,3,1
3445,Maudie Tidbold,26,Female,India,Low,Gold,9/30/2024,Skincare,Offline,10772,1,Product Quality,17,4,0,1.8,2,1
3446,Benoit Batt,33,Female,Japan,Low,Gold,09-11-2023,Makeup,Online,5726,10,Product Quality,17,9,5,5.8,0,0
3447,Sallyanne Cockcroft,68,Female,Canada,Medium,Platinum,10/13/2023,BodyCare,Online,6424,10,Wrong Item Received,13,3,7,0.6,0,1
3448,Jori Shingles,46,Female,Japan,High,Gold,7/20/2024,Skincare,Offline,6997,6,Late Delivery,23,2,0,1.3,6,0
3449,Birgitta Doud,69,Female,India,Medium,Gold,5/27/2023,Skincare,Online,1147,6,Side Effects,20,2,0,5.1,4,1
3450,Lacee MacBean,76,Male,India,Medium,Silver,8/15/2024,BodyCare,Online,2842,9,Product Quality,4,4,8,4.7,1,1
3451,Anallese Folkard,69,Female,India,High,Silver,4/21/2024,Makeup,Online,3688,1,Product Quality,10,3,0,2.0,2,0
3452,Carey Bumpus,27,Female,Australia,High,Gold,05-10-2024,BodyCare,Offline,475,9,Other,13,5,1,1.2,4,0
3453,Ev Piniur,72,Male,India,Medium,Gold,9/25/2023,Skincare,Online,7645,5,Late Delivery,7,5,5,5.1,1,0
3454,Benedetto Richarson,34,Female,United States,High,Bronze,8/20/2023,Skincare,Online,7156,9,Wrong Item Received,7,1,2,4.8,4,1
3455,Alanson Chetter,44,Male,Malaysia,Medium,Gold,10/27/2023,Skincare,Online,10067,6,Product Quality,19,7,6,5.9,4,1
3456,Bendicty Grasha,67,Male,Australia,Medium,Gold,03-12-2024,BodyCare,Online,487,9,Product Quality,22,10,6,3.1,6,1
3457,Sal Mountfort,49,Female,India,Medium,Silver,4/14/2024,Skincare,Online,1028,5,Late Delivery,19,3,10,1.2,0,1
3458,Gilbertine Skowcraft,49,Female,Canada,Low,Silver,10/28/2023,Haircare,Online,7575,1,Late Delivery,3,1,6,4.7,4,0
3459,Malvina Blunsden,70,Male,United States,Medium,Gold,2/27/2023,BodyCare,Online,5894,1,Product Quality,10,7,9,2.1,3,0
3460,Wilburt Ambage,63,Female,Canada,High,Gold,11-01-2023,Haircare,Online,3921,10,Side Effects,4,5,0,3.2,5,0
3461,Borden Mindenhall,73,Male,United States,Medium,Gold,01-11-2023,Skincare,Online,10974,1,Product Quality,24,5,8,5.3,1,1
3462,Alia Spatoni,51,Transgender,Australia,High,Silver,02-03-2023,Skincare,Online,3371,3,Product Quality,22,5,5,1.8,0,1
3463,Yardley Mourant,20,Male,India,Medium,Gold,5/23/2024,Skincare,Online,2330,7,Product Quality,24,4,9,4.5,3,1
3464,Prue Berfoot,23,Male,India,High,Silver,05-05-2024,Skincare,Online,6740,8,Late Delivery,18,5,3,1.1,3,1
3465,Susanetta Audry,54,Male,United States,Medium,Bronze,06-12-2024,Makeup,Online,8177,8,Side Effects,15,10,6,2.9,5,1
3466,Tawsha Camfield,65,Female,Australia,High,Gold,04-05-2023,Skincare,Offline,9909,4,Late Delivery,22,6,5,0.7,3,1
3467,Gizela Levane,54,Male,Australia,High,Gold,08-07-2024,Makeup,Online,3585,9,Product Quality,16,9,1,2.7,5,0
3468,Bettine Mellmoth,63,Female,United States,High,Gold,8/18/2024,Haircare,Online,2220,1,Side Effects,11,1,1,3.9,1,1
3469,My Male,28,Female,Canada,Medium,Gold,9/20/2024,Makeup,Online,10807,7,Side Effects,18,7,0,4.2,1,0
3470,Teodor Lyptrade,65,Female,India,Low,Gold,2/14/2023,BodyCare,Online,2360,7,Product Quality,5,8,2,1.5,1,1
3471,Edyth Creasy,81,Transgender,India,Medium,Gold,11-01-2024,Skincare,Online,5745,8,Late Delivery,19,2,3,1.1,5,1
3472,Jacobo Clapham,26,Male,Singapore,Medium,Platinum,10-06-2023,Skincare,Offline,453,10,Product Quality,23,9,10,2.3,2,1
3473,Nichole McGuinley,58,Female,Malaysia,Medium,Gold,10/24/2023,Makeup,Offline,5268,4,Product Quality,8,8,8,1.3,2,1
3474,Pollyanna Monelli,15,Male,Canada,High,Silver,9/26/2024,Skincare,Online,5523,10,Wrong Item Received,6,4,8,2.7,3,1
3475,Sigismond Chick,12,Female,Canada,Medium,Platinum,05-08-2023,Skincare,Offline,7078,8,Late Delivery,17,5,5,3.2,4,1
3476,Eachelle Brightie,43,Male,Australia,Low,Silver,02-04-2023,BodyCare,Online,5682,9,Other,2,8,10,5.4,2,1
3477,Doloritas Dugmore,62,Male,United States,Low,Gold,05-02-2024,Makeup,Online,3310,10,Product Quality,17,5,5,5.0,0,1
3478,Karen Castellani,56,Male,India,High,Platinum,11/16/2024,Haircare,Offline,4460,5,Side Effects,6,8,0,1.0,5,0
3479,Rowe Van Daalen,68,Male,United States,High,Gold,1/20/2023,Makeup,Online,1789,4,Side Effects,3,8,1,2.9,6,0
3480,Baily Zumbusch,13,Transgender,Singapore,Medium,Gold,6/24/2023,Makeup,Online,4295,6,Other,3,10,6,5.7,6,1
3481,Ruthi Dulanty,83,Male,Canada,Medium,Gold,10-05-2024,Haircare,Offline,485,8,Wrong Item Received,13,8,1,5.7,2,1
3482,Marieann Mizzi,81,Female,Canada,Low,Platinum,12/21/2023,Skincare,Online,2928,10,Product Quality,16,5,6,4.8,1,1
3483,Rakel Pennuzzi,52,Male,India,Low,Silver,11-10-2024,Skincare,Offline,10606,6,Wrong Item Received,1,4,0,0.1,0,1
3484,Toby Fishbourn,62,Female,India,Medium,Gold,04-05-2023,Skincare,Online,4447,1,Product Quality,16,4,10,3.7,3,0
3485,Celisse Richter,75,Male,Japan,Low,Gold,07-10-2024,Skincare,Offline,9321,2,Side Effects,16,8,2,0.1,5,1
3486,Raye Piborn,80,Male,United States,Medium,Gold,6/22/2024,Skincare,Online,10676,1,Side Effects,3,5,1,0.1,4,1
3487,Noami Semeniuk,11,Female,India,High,Gold,03-02-2024,BodyCare,Online,2501,1,Wrong Item Received,21,3,5,1.8,5,1
3488,Christie Frye,75,Female,Canada,Medium,Gold,04-08-2024,Haircare,Online,4922,5,Product Quality,5,8,6,4.5,2,1
3489,Dinny Maddie,43,Female,India,High,Platinum,1/26/2024,Makeup,Online,3889,8,Product Quality,23,2,6,2.3,0,0
3490,Abran Kroin,46,Male,Hong Kong,Low,Gold,10/16/2023,Haircare,Online,9631,2,Product Quality,20,3,5,0.6,4,1
3491,Bail Flucker,81,Female,India,Medium,Silver,07-07-2024,BodyCare,Offline,693,9,Product Quality,7,5,1,4.7,5,0
3492,Davidde Westnedge,12,Transgender,Qatar,High,Gold,11/24/2024,Makeup,Online,3093,4,Late Delivery,9,4,9,4.2,3,1
3493,Yehudit L'Archer,67,Male,Canada,Medium,Silver,05-01-2023,BodyCare,Online,2827,3,Side Effects,9,5,2,4.3,5,1
3494,Calla Panketh,62,Male,India,Medium,Gold,4/19/2023,Skincare,Online,5893,5,Product Quality,4,10,5,2.4,4,0
3495,Kendal Grocutt,44,Female,India,Medium,Platinum,11-04-2023,Skincare,Offline,7212,2,Late Delivery,21,4,5,0.7,6,1
3496,Holli Leisman,71,Female,India,Medium,Bronze,1/30/2023,Skincare,Offline,1518,7,Side Effects,17,3,3,2.3,4,0
3497,Agatha Dengate,58,Female,Canada,Medium,Silver,5/21/2023,Skincare,Online,1275,10,Product Quality,20,2,1,0.6,3,0
3498,Herb Haly,85,Male,Qatar,Low,Gold,6/29/2023,Skincare,Online,8975,10,Side Effects,15,3,3,3.7,5,1
3499,Rocky Mingotti,53,Female,India,Low,Bronze,01-06-2024,Skincare,Online,4704,3,Wrong Item Received,23,9,6,4.8,2,1
3500,Teddi Dawid,62,Female,Australia,Medium,Platinum,4/27/2023,BodyCare,Offline,1068,7,Late Delivery,6,7,4,0.8,6,0
3501,Cyndia Cobson,32,Male,India,High,Silver,4/29/2024,Makeup,Online,2195,6,Product Quality,17,8,9,5.0,1,0
3502,Brittany Ianne,42,Female,India,Medium,Gold,6/29/2024,Makeup,Online,2263,4,Product Quality,6,10,3,4.1,3,0
3503,Wylma Tandey,25,Male,India,Medium,Gold,08-11-2023,Haircare,Online,5962,9,Late Delivery,9,4,6,5.6,5,0
3504,Selie Figger,56,Male,India,High,Gold,03-07-2024,Skincare,Offline,1294,1,Product Quality,15,1,5,5.0,3,1
3505,Lucien Oxbie,65,Female,India,Medium,Gold,12-12-2023,Makeup,Online,3849,10,Product Quality,9,3,8,4.8,1,1
3506,Martino Goosnell,71,Female,United Arab Emirates,Medium,Gold,2/21/2023,BodyCare,Online,1520,3,Late Delivery,10,6,7,5.1,6,1
3507,Selinda Aujean,31,Female,Australia,High,Gold,07-05-2023,Skincare,Offline,668,4,Wrong Item Received,21,3,5,5.0,2,1
3508,Hedwiga Buckner,11,Male,Australia,Medium,Silver,7/22/2023,Makeup,Online,8760,10,Side Effects,13,7,3,5.5,0,0
3509,Markus Threadgall,61,Female,Australia,Medium,Bronze,3/23/2024,Skincare,Offline,5223,4,Late Delivery,4,5,5,3.1,1,1
3510,Kathie Goodsell,27,Male,Qatar,High,Gold,10-02-2023,BodyCare,Online,8390,8,Product Quality,9,7,0,0.8,5,1
3511,Jarred Clemerson,39,Male,Hong Kong,Medium,Platinum,9/16/2024,Haircare,Offline,6511,3,Side Effects,8,1,7,5.4,2,1
3512,Garner Branchflower,17,Female,India,Medium,Bronze,11/16/2023,Makeup,Online,6243,4,Product Quality,13,10,7,5.3,1,0
3513,Bartram Sear,28,Male,United States,Medium,Gold,1/17/2023,Skincare,Online,10606,10,Product Quality,19,6,1,2.7,5,1
3514,Tom Joppich,77,Male,India,Medium,Gold,07-03-2024,BodyCare,Online,7263,4,Product Quality,15,1,2,0.2,0,0
3515,Mackenzie Dodamead,85,Male,Japan,Low,Gold,12/20/2023,Skincare,Online,3191,4,Wrong Item Received,8,9,0,5.1,2,1
3516,Stearne Besque,47,Male,India,Medium,Gold,08-09-2023,Makeup,Offline,7524,10,Product Quality,16,9,8,0.2,6,1
3517,Annaliese Balstone,84,Female,India,Low,Gold,7/21/2024,BodyCare,Offline,894,7,Late Delivery,17,1,6,4.2,0,1
3518,Donnamarie Buss,76,Female,India,High,Platinum,5/26/2023,Skincare,Online,8544,9,Side Effects,5,2,4,3.7,0,0
3519,Rafaello Twinberrow,11,Male,United Arab Emirates,High,Gold,3/17/2024,Makeup,Online,1792,6,Product Quality,14,6,8,5.7,4,1
3520,Vevay Somerled,47,Female,Qatar,Low,Gold,5/25/2024,Makeup,Offline,2082,3,Product Quality,24,1,6,3.6,3,1
3521,Jennee Brotherheed,17,Female,Qatar,Low,Bronze,7/17/2024,Skincare,Online,4820,7,Product Quality,23,1,7,5.6,3,1
3522,Templeton Bonhome,43,Female,India,High,Gold,03-01-2024,Skincare,Offline,7513,2,Product Quality,24,9,8,3.9,5,1
3523,Billy Wakefield,31,Female,India,Low,Bronze,07-08-2023,BodyCare,Online,8707,7,Late Delivery,18,5,5,3.3,2,1
3524,Portia Nicely,75,Female,Japan,High,Gold,12-11-2023,Makeup,Offline,3921,2,Side Effects,6,3,2,2.1,6,0
3525,Bartlett Hardesty,62,Female,Singapore,Medium,Gold,9/24/2024,Skincare,Offline,8462,9,Late Delivery,10,5,6,1.6,2,0
3526,Darrelle Brighty,61,Male,India,Medium,Gold,5/29/2023,Skincare,Online,448,2,Product Quality,12,4,3,2.0,6,1
3527,Prudence Goulter,14,Male,India,High,Gold,03-12-2023,BodyCare,Offline,922,6,Product Quality,21,5,3,4.2,1,1
3528,Emma Ramet,23,Male,Canada,Low,Gold,04-08-2024,BodyCare,Offline,8061,4,Product Quality,14,2,7,0.2,0,0
3529,Kristina Curteis,78,Transgender,United States,Medium,Silver,05-12-2024,Skincare,Online,8134,8,Product Quality,15,3,1,5.0,5,1
3530,Lucie Corde,82,Female,India,Medium,Silver,8/22/2023,Haircare,Online,7317,2,Late Delivery,16,7,4,3.0,6,0
3531,Gennifer Courson,79,Female,United States,Medium,Gold,3/30/2024,Skincare,Offline,6846,6,Side Effects,14,5,0,3.9,6,0
3532,Hermia Furze,75,Male,India,Low,Gold,10-09-2023,Haircare,Offline,7938,9,Product Quality,23,7,3,1.9,5,0
3533,Marguerite Deerr,62,Male,Canada,Low,Gold,3/27/2024,Makeup,Online,4594,3,Other,18,10,5,5.6,3,0
3534,Malena Mc Ilwrick,42,Female,Canada,Medium,Gold,1/20/2023,Makeup,Online,5836,7,Late Delivery,7,1,2,5.6,1,0
3535,Madlin Grieger,46,Male,Canada,High,Silver,08-01-2023,Makeup,Offline,6999,4,Late Delivery,10,2,0,3.3,1,1
3536,Major Aloshechkin,38,Female,Australia,Medium,Silver,04-02-2023,Skincare,Offline,1695,3,Side Effects,24,8,7,1.3,2,1
3537,Paco Vasilov,47,Female,India,Medium,Gold,2/27/2023,BodyCare,Online,10754,1,Side Effects,6,6,6,5.9,3,1
3538,Dunn Ettritch,46,Female,India,High,Bronze,7/18/2023,Makeup,Online,558,3,Late Delivery,21,1,7,3.7,2,0
3539,Igor Soutter,13,Female,Australia,Medium,Silver,09-04-2023,Makeup,Offline,6787,7,Product Quality,17,9,3,4.5,2,1
3540,Garry Sparshett,56,Female,Hong Kong,Low,Gold,8/20/2024,Haircare,Online,4243,6,Product Quality,6,10,7,5.8,0,1
3541,Harrietta Doone,16,Female,Singapore,Medium,Gold,8/20/2024,Haircare,Offline,7936,4,Product Quality,2,6,8,5.7,6,1
3542,Ruperto Iglesias,74,Male,United States,Medium,Silver,8/31/2024,BodyCare,Online,4241,1,Late Delivery,16,1,2,0.5,6,1
3543,Tilly Riach,56,Male,Canada,Low,Gold,02-11-2023,Makeup,Offline,8550,3,Product Quality,16,4,8,2.0,3,1
3544,Raffaello Eydel,18,Transgender,Japan,Medium,Platinum,2/26/2023,Skincare,Offline,1206,9,Late Delivery,17,4,5,5.9,1,1
3545,Cornall Bartlam,55,Female,Japan,High,Gold,3/20/2023,BodyCare,Online,2536,7,Late Delivery,15,1,5,1.6,3,0
3546,Hube Brideau,30,Female,Singapore,Low,Gold,9/30/2024,Skincare,Online,4032,10,Late Delivery,2,3,1,3.4,3,0
3547,Adelbert Starmer,68,Transgender,Australia,Low,Silver,08-03-2024,BodyCare,Online,2638,10,Product Quality,4,1,3,4.2,0,1
3548,Kristofor Keegan,10,Male,India,High,Silver,7/15/2023,Makeup,Offline,1787,4,Product Quality,17,1,7,5.3,1,1
3549,Krystal Lemar,69,Female,Canada,Low,Gold,11/30/2023,Skincare,Online,9169,9,Side Effects,5,9,5,4.0,5,0
3550,Barret Gilks,43,Female,Australia,Low,Gold,8/29/2023,Skincare,Online,2467,8,Wrong Item Received,15,8,3,3.5,2,1
3551,Aggi Deverick,24,Female,Canada,Low,Bronze,6/28/2024,Haircare,Offline,4601,8,Product Quality,21,6,3,4.1,2,1
3552,Carlin Smitherham,73,Female,India,Medium,Silver,4/19/2023,BodyCare,Offline,10819,7,Product Quality,17,9,0,0.1,6,1
3553,Brynna Canham,14,Female,Canada,High,Bronze,3/20/2023,Makeup,Offline,9306,2,Other,21,9,9,2.6,2,0
3554,Brandea Puvia,61,Female,India,Medium,Platinum,04-03-2023,Skincare,Online,1712,7,Product Quality,1,5,6,1.1,2,1
3555,Sophronia Fullegar,10,Female,United Arab Emirates,Medium,Gold,6/29/2024,Skincare,Online,2661,9,Product Quality,24,1,4,2.8,2,1
3556,Faye Sellar,21,Male,India,Medium,Gold,09-11-2023,Makeup,Online,2930,6,Wrong Item Received,17,10,5,2.6,6,1
3557,Stephenie Whelpton,60,Female,India,Medium,Gold,6/22/2024,BodyCare,Online,7356,2,Product Quality,21,7,1,4.2,3,0
3558,Diahann Corroyer,79,Female,India,Medium,Silver,5/22/2023,Makeup,Online,9238,5,Wrong Item Received,8,4,4,1.4,6,1
3559,Dorotea Muehle,21,Female,United States,Medium,Gold,08-11-2023,BodyCare,Online,8312,4,Product Quality,6,7,5,5.3,0,1
3560,Modesta Donan,78,Male,India,Low,Gold,1/22/2024,Skincare,Online,7068,4,Product Quality,20,4,5,3.2,1,1
3561,Prentiss Signorelli,55,Female,India,Medium,Gold,9/18/2024,Skincare,Online,10394,8,Late Delivery,22,3,0,3.8,1,1
3562,Genevieve De Cruz,24,Male,Qatar,Medium,Gold,04-02-2023,Makeup,Offline,6071,6,Product Quality,19,6,10,2.5,1,0
3563,Avivah Missenden,51,Female,India,Medium,Silver,8/19/2024,Skincare,Online,7036,7,Late Delivery,17,8,0,1.6,3,0
3564,Ewan MacInnes,35,Male,India,Medium,Silver,12-01-2023,Skincare,Online,714,1,Late Delivery,10,1,6,1.0,5,1
3565,Montgomery Clarricoates,58,Male,Hong Kong,Medium,Gold,2/17/2024,Makeup,Offline,7668,2,Side Effects,6,10,6,3.9,1,1
3566,Sinclair Bridal,11,Female,India,High,Gold,03-02-2023,BodyCare,Online,4497,9,Product Quality,8,4,6,5.3,4,0
3567,Mikael Izakovitz,34,Female,Qatar,Medium,Gold,1/13/2023,BodyCare,Online,4621,1,Wrong Item Received,1,4,4,4.1,4,1
3568,Enrichetta Calbaithe,9,Female,India,Medium,Silver,06-12-2024,Skincare,Offline,5387,7,Product Quality,7,5,1,5.8,1,1
3569,Briny Gorvin,26,Female,India,Medium,Gold,8/21/2024,Makeup,Online,2401,1,Product Quality,3,2,6,0.8,1,1
3570,Angelita Legion,13,Female,India,Low,Silver,4/27/2023,Skincare,Offline,6531,9,Product Quality,8,4,5,5.9,6,1
3571,Ware Gateley,83,Female,India,High,Silver,5/13/2023,Makeup,Online,10650,1,Side Effects,6,2,5,3.4,6,1
3572,Dorothea Dell'Abbate,44,Male,United States,Medium,Platinum,10/20/2024,Skincare,Online,5756,5,Product Quality,4,6,4,0.8,2,1
3573,Teresina Hartin,49,Female,Qatar,Low,Silver,04-09-2023,Makeup,Online,2260,3,Product Quality,13,5,1,3.3,4,1
3574,Maudie Barrell,77,Female,Australia,Medium,Bronze,2/24/2024,Makeup,Online,7385,3,Product Quality,18,10,10,0.5,4,1
3575,Eugenia Almey,32,Transgender,Australia,High,Gold,01-04-2023,Makeup,Online,10529,5,Late Delivery,21,6,9,1.8,5,1
3576,Bartolomeo Boots,27,Female,United States,Low,Gold,6/15/2023,Skincare,Offline,10657,10,Side Effects,22,3,10,0.0,0,0
3577,Caron Stallen,36,Male,Japan,Medium,Platinum,06-12-2024,Skincare,Online,3286,7,Product Quality,23,9,2,5.4,2,1
3578,Corella Pineaux,64,Female,United States,Medium,Gold,6/22/2023,Skincare,Online,3994,8,Product Quality,22,6,7,0.3,3,0
3579,Keri Daughton,72,Female,India,Medium,Bronze,5/29/2023,Makeup,Online,6015,4,Late Delivery,14,10,3,0.0,4,1
3580,Jamesy McNess,84,Transgender,India,Medium,Gold,2/21/2024,Skincare,Online,2395,10,Other,22,1,1,2.8,4,0
3581,Edin Geraudy,68,Female,United Arab Emirates,Medium,Gold,11/29/2023,Skincare,Online,5292,10,Product Quality,20,5,2,0.8,3,0
3582,Heidie Duerden,26,Male,United States,Medium,Silver,07-02-2023,Haircare,Online,8792,3,Late Delivery,13,4,4,1.3,6,1
3583,Cecil Ference,60,Female,Singapore,Low,Gold,06-10-2024,Skincare,Offline,6388,3,Product Quality,21,8,8,0.3,0,1
3584,Gene Beck,25,Male,India,Medium,Gold,05-11-2024,BodyCare,Online,10675,8,Other,3,7,0,2.2,0,0
3585,Ellwood Di Maria,12,Female,Hong Kong,Low,Silver,12-03-2023,BodyCare,Offline,5485,4,Product Quality,10,9,9,1.8,0,1
3586,Nathanael Bunnell,83,Female,India,High,Gold,4/28/2023,Skincare,Offline,9188,3,Wrong Item Received,5,5,1,2.6,5,0
3587,Angelia Greg,74,Female,Qatar,High,Gold,10-06-2024,Makeup,Online,721,5,Product Quality,23,5,2,1.2,5,1
3588,Layton Classen,72,Female,India,Medium,Gold,8/14/2023,Haircare,Online,7600,2,Product Quality,7,2,6,2.0,0,1
3589,Frayda Lapworth,82,Female,India,Medium,Silver,10/30/2024,BodyCare,Online,3196,9,Product Quality,2,1,3,2.6,1,0
3590,Wain Gianinotti,71,Female,Singapore,Low,Bronze,3/20/2024,BodyCare,Offline,3715,6,Side Effects,4,5,10,5.9,0,1
3591,Bran McIlwain,20,Female,India,Medium,Gold,1/27/2023,Makeup,Online,2828,10,Product Quality,20,8,7,1.3,2,1
3592,Ellissa Kollasch,27,Female,Malaysia,Medium,Bronze,8/29/2024,BodyCare,Online,2498,2,Side Effects,24,2,2,4.5,3,1
3593,Anita Drayn,10,Female,India,Medium,Platinum,10/26/2024,Makeup,Online,10801,6,Late Delivery,17,7,1,4.9,2,1
3594,Gnni Golston,37,Female,Canada,Medium,Gold,7/20/2024,Skincare,Offline,9822,7,Product Quality,14,3,8,1.8,4,1
3595,Cassie Signoret,42,Female,Canada,Low,Bronze,2/18/2023,Skincare,Offline,10531,9,Late Delivery,12,5,5,5.0,4,0
3596,Ted Rowlings,53,Male,Canada,Medium,Silver,08-10-2023,Skincare,Offline,9847,3,Product Quality,6,9,4,1.3,2,1
3597,Haydon Guitton,31,Male,Australia,Medium,Bronze,8/15/2023,Makeup,Offline,9265,1,Late Delivery,7,1,1,2.0,3,1
3598,Franklin Took,53,Female,India,Medium,Silver,2/24/2024,Haircare,Online,1014,6,Wrong Item Received,3,6,9,5.8,1,1
3599,Drusie De Winton,44,Male,India,Low,Gold,4/23/2024,BodyCare,Online,1774,1,Late Delivery,15,9,0,3.2,5,1
3600,Franciska Leney,23,Male,India,Low,Gold,04-04-2024,Makeup,Online,3467,2,Product Quality,7,2,2,6.0,1,1
3601,Analise Tellenbroker,18,Female,United Arab Emirates,Low,Silver,7/20/2024,Skincare,Online,5280,9,Product Quality,18,3,10,1.5,6,0
3602,Kenn Yorkston,38,Female,Australia,High,Gold,9/14/2023,Makeup,Online,2669,5,Late Delivery,8,4,3,3.0,2,0
3603,Portia Clitheroe,75,Female,Canada,Low,Silver,7/24/2023,BodyCare,Offline,7336,2,Product Quality,4,3,9,2.9,2,1
3604,Zach Beckson,51,Male,Australia,Medium,Gold,09-03-2023,Skincare,Offline,9634,1,Product Quality,12,10,3,0.6,4,0
3605,Garik de Broke,79,Female,Australia,Medium,Gold,06-05-2023,Makeup,Online,4363,8,Product Quality,3,6,4,2.3,2,1
3606,Dugald Romushkin,44,Female,Singapore,Low,Gold,10/24/2023,Haircare,Online,8445,2,Product Quality,10,8,3,5.4,0,0
3607,Jewel Sergeant,50,Transgender,India,Medium,Silver,9/27/2024,BodyCare,Online,5716,4,Product Quality,7,5,9,0.8,3,1
3608,Berna Byrth,12,Female,United States,Medium,Gold,02-02-2023,BodyCare,Online,4103,5,Product Quality,9,10,10,1.2,1,1
3609,Christa Blaise,51,Female,Singapore,High,Gold,8/19/2024,Skincare,Offline,1989,3,Other,12,8,4,5.6,0,0
3610,Danita Fuke,47,Male,India,Medium,Gold,09-09-2024,Makeup,Online,10937,5,Product Quality,2,3,1,2.7,4,1
3611,Hadlee Joontjes,56,Transgender,Japan,Low,Gold,11/29/2024,Makeup,Online,2540,7,Product Quality,10,8,0,6.0,2,1
3612,Brig Letson,24,Female,India,Low,Gold,9/24/2024,BodyCare,Online,1660,9,Product Quality,2,3,8,3.5,2,1
3613,Modestine Geldeford,57,Female,India,Low,Gold,10-09-2024,Skincare,Online,2183,1,Side Effects,12,6,3,5.6,4,1
3614,Steffen Lemm,66,Female,Canada,Low,Silver,9/26/2023,Skincare,Online,8955,2,Side Effects,20,1,7,3.9,0,1
3615,Reggi Filyakov,81,Female,Japan,Low,Gold,3/30/2023,Skincare,Online,3846,5,Product Quality,6,8,5,3.1,2,1
3616,Shem Goodluck,83,Female,India,Medium,Silver,9/28/2023,Skincare,Online,5639,1,Product Quality,18,8,7,1.4,4,0
3617,Cariotta Iacovo,11,Female,United States,Medium,Silver,08-01-2024,Skincare,Online,1216,2,Wrong Item Received,23,9,0,3.2,1,0
3618,Patrizio Eles,63,Female,India,High,Gold,2/16/2023,BodyCare,Online,5170,6,Side Effects,20,9,2,2.5,3,1
3619,Robbie Aslin,21,Transgender,United States,Medium,Platinum,8/20/2024,Haircare,Online,7317,2,Late Delivery,24,4,7,2.4,3,0
3620,Kata Butter,76,Male,Australia,Low,Gold,11/28/2023,BodyCare,Online,7419,8,Late Delivery,11,9,3,1.0,0,1
